Time,Latitude,Longitude,Course,kts,mph,Altitude(m),Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt,TrajectoryId,FlightId,Origin,Destination
Wed 05:42:46,24.8031,57.9686,103.0,505.0,581.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 05:43:16,24.7879,58.0434,103.0,505.0,581.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 05:43:46,24.7723,58.1198,103.0,506.0,582.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
Wed 05:44:16,24.7568,58.1955,103.0,506.0,582.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
Wed 05:44:46,24.742,58.2679,103.0,505.0,581.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 05:45:17,24.7257,58.3469,103.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,257.77777777777777,7991.111111111111,0.0,2,QTR834,OTHH,VTBS
Wed 05:45:47,24.7101,58.4224,103.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 05:46:20,24.6926,58.507,103.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,33.0,257.3333333333333,8492.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:46:50,24.677,58.5821,103.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 05:47:20,24.6615,58.6567,103.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 05:47:50,24.646,58.7308,103.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,2,QTR834,OTHH,VTBS
Wed 05:48:21,24.6301,58.8069,103.0,501.0,577.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,256.44444444444446,7949.777777777778,0.0,2,QTR834,OTHH,VTBS
Wed 05:48:51,24.6146,58.8809,103.0,500.0,575.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,255.55555555555554,7666.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 05:49:21,24.5986,58.9571,103.0,500.0,575.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,255.55555555555554,7666.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 05:49:52,24.5829,59.0316,103.0,500.0,575.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,255.55555555555554,7922.222222222222,0.0,2,QTR834,OTHH,VTBS
Wed 05:50:22,24.5671,59.1061,103.0,500.0,575.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,255.55555555555554,7666.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 05:50:52,24.5514,59.1804,103.0,501.0,577.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.44444444444446,7693.333333333334,0.0,2,QTR834,OTHH,VTBS
Wed 05:51:22,24.5356,59.2546,103.0,501.0,577.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.44444444444446,7693.333333333334,0.0,2,QTR834,OTHH,VTBS
Wed 05:51:53,24.5195,59.3302,103.0,501.0,577.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,256.44444444444446,7949.777777777778,0.0,2,QTR834,OTHH,VTBS
Wed 05:52:23,24.5035,59.4054,103.0,500.0,575.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,255.55555555555554,7666.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 05:52:53,24.4875,59.4798,103.0,499.0,574.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,255.11111111111111,7653.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 05:53:23,24.4716,59.5538,103.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:53:53,24.4556,59.6278,103.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:54:23,24.44,59.7001,103.0,497.0,572.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.22222222222223,7626.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 05:54:54,24.4237,59.7756,103.0,497.0,572.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,254.22222222222223,7880.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 05:55:36,24.4015,59.8777,103.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,42.0,254.66666666666666,10696.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:56:09,24.3833,59.9614,103.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,33.0,254.66666666666666,8404.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:56:39,24.3676,60.0334,103.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:57:23,24.344,60.141,104.0,499.0,574.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,44.0,255.11111111111111,11224.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 05:57:58,24.3254,60.2258,104.0,499.0,574.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,35.0,255.11111111111111,8928.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 05:58:31,24.308,60.305,104.0,499.0,574.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,33.0,255.11111111111111,8418.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 05:59:01,24.2917,60.3792,104.0,499.0,574.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,255.11111111111111,7653.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 05:59:31,24.2756,60.4517,104.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:00:11,24.2533,60.5525,104.0,497.0,572.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,40.0,254.22222222222223,10168.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 06:00:41,24.2368,60.6268,104.0,497.0,572.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.22222222222223,7626.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 06:01:11,24.2206,60.6991,104.0,496.0,571.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,253.77777777777777,7613.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 06:01:56,24.1963,60.808,104.0,496.0,571.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,45.0,253.77777777777777,11420.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:02:41,24.1714,60.9191,104.0,497.0,572.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,45.0,254.22222222222223,11440.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:03:12,24.1546,60.9941,104.0,497.0,572.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,254.22222222222223,7880.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 06:03:42,24.138,61.068,104.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:04:12,24.1212,61.1423,104.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:04:42,24.1045,61.216,104.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:05:12,24.0902,61.2864,101.0,498.0,573.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,254.66666666666666,7640.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:05:28,24.085,61.327,95.0,499.0,574.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,16.0,255.11111111111111,4081.777777777778,0.0,2,QTR834,OTHH,VTBS
Wed 06:05:59,24.0807,61.4054,91.0,501.0,577.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,256.44444444444446,7949.777777777778,0.0,2,QTR834,OTHH,VTBS
Wed 06:06:53,24.0844,61.544,89.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,54.0,256.8888888888889,13872.000000000002,0.0,2,QTR834,OTHH,VTBS
Wed 06:08:58,24.0448,61.8333,98.0,502.0,578.0,11278.0,0.0, Estimated ,125.0,256.8888888888889,32111.111111111113,0.0,2,QTR834,OTHH,VTBS
Wed 06:10:59,24.006,62.1133,99.0,502.0,578.0,11278.0,0.0, Estimated ,121.0,256.8888888888889,31083.55555555556,0.0,2,QTR834,OTHH,VTBS
Wed 06:12:01,23.9859,62.2567,99.0,502.0,578.0,11278.0,0.0, Estimated ,62.0,256.8888888888889,15927.111111111113,0.0,2,QTR834,OTHH,VTBS
Wed 06:13:59,23.9473,62.5294,99.0,502.0,578.0,11278.0,0.0, Estimated ,118.0,256.8888888888889,30312.88888888889,0.0,2,QTR834,OTHH,VTBS
Wed 06:14:59,23.9275,62.668,99.0,502.0,578.0,11278.0,0.0, Estimated ,60.0,256.8888888888889,15413.333333333336,0.0,2,QTR834,OTHH,VTBS
Wed 06:16:59,23.8875,62.9451,99.0,502.0,578.0,11278.0,0.0, Estimated ,120.0,256.8888888888889,30826.66666666667,0.0,2,QTR834,OTHH,VTBS
Wed 06:18:58,23.8474,63.2198,99.0,502.0,578.0,11278.0,0.0, Estimated ,119.0,256.8888888888889,30569.77777777778,0.0,2,QTR834,OTHH,VTBS
Wed 06:20:03,23.8252,63.3697,99.0,502.0,578.0,11278.0,0.0, Estimated ,65.0,256.8888888888889,16697.77777777778,0.0,2,QTR834,OTHH,VTBS
Wed 06:21:03,23.8047,63.5081,99.0,502.0,578.0,11278.0,0.0, Estimated ,60.0,256.8888888888889,15413.333333333336,0.0,2,QTR834,OTHH,VTBS
Wed 06:22:50,23.7677,63.7547,99.0,502.0,578.0,11278.0,0.0, Estimated ,107.0,256.8888888888889,27487.111111111113,0.0,2,QTR834,OTHH,VTBS
Wed 06:23:55,23.745,63.9045,99.0,502.0,578.0,11278.0,0.0, Estimated ,65.0,256.8888888888889,16697.77777777778,0.0,2,QTR834,OTHH,VTBS
Wed 06:24:59,23.7226,64.0519,99.0,502.0,578.0,11278.0,0.0, Estimated ,64.0,256.8888888888889,16440.88888888889,0.0,2,QTR834,OTHH,VTBS
Wed 06:26:02,23.7004,64.1969,99.0,502.0,578.0,11278.0,0.0, Estimated ,63.0,256.8888888888889,16184.000000000002,0.0,2,QTR834,OTHH,VTBS
Wed 06:27:58,23.6591,64.4639,100.0,502.0,578.0,11278.0,0.0, Estimated ,116.0,256.8888888888889,29799.111111111113,0.0,2,QTR834,OTHH,VTBS
Wed 06:28:58,23.6375,64.6019,100.0,502.0,578.0,11278.0,0.0, Estimated ,60.0,256.8888888888889,15413.333333333336,0.0,2,QTR834,OTHH,VTBS
Wed 06:30:01,23.6148,64.7468,100.0,502.0,578.0,11278.0,0.0, Estimated ,63.0,256.8888888888889,16184.000000000002,0.0,2,QTR834,OTHH,VTBS
Wed 06:31:03,23.5923,64.8893,100.0,502.0,578.0,11278.0,0.0, Estimated ,62.0,256.8888888888889,15927.111111111113,0.0,2,QTR834,OTHH,VTBS
Wed 06:33:03,23.5483,65.165,100.0,502.0,578.0,11278.0,0.0, Estimated ,120.0,256.8888888888889,30826.66666666667,0.0,2,QTR834,OTHH,VTBS
Wed 06:34:58,23.5057,65.429,100.0,502.0,578.0,11278.0,0.0, Estimated ,115.0,256.8888888888889,29542.222222222226,0.0,2,QTR834,OTHH,VTBS
Wed 06:36:03,23.4815,65.5781,100.0,502.0,578.0,11278.0,0.0, Estimated ,65.0,256.8888888888889,16697.77777777778,0.0,2,QTR834,OTHH,VTBS
Wed 06:37:48,24.1443,66.2582,90.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,105.0,257.3333333333333,27019.999999999996,0.0,2,QTR834,OTHH,VTBS
Wed 06:38:21,24.1441,66.3419,90.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,33.0,257.3333333333333,8492.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:39:32,24.1434,66.5228,90.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,71.0,257.77777777777777,18302.222222222223,0.0,2,QTR834,OTHH,VTBS
Wed 06:41:39,24.1417,66.8466,90.0,507.0,583.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,127.0,259.1111111111111,32907.11111111111,0.0,2,QTR834,OTHH,VTBS
Wed 06:42:13,24.1411,66.9357,91.0,508.0,585.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,34.0,260.0,8840.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:43:00,24.1402,67.0561,91.0,507.0,583.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,47.0,259.1111111111111,12178.22222222222,0.0,2,QTR834,OTHH,VTBS
Wed 06:43:39,24.1394,67.1553,91.0,507.0,583.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,39.0,259.1111111111111,10105.333333333332,0.0,2,QTR834,OTHH,VTBS
Wed 06:44:26,24.1383,67.2763,91.0,506.0,582.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,47.0,258.6666666666667,12157.333333333334,0.0,2,QTR834,OTHH,VTBS
Wed 06:44:59,24.1375,67.3598,91.0,506.0,582.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,33.0,258.6666666666667,8536.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:45:31,24.1366,67.4416,91.0,507.0,583.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,32.0,259.1111111111111,8291.555555555555,0.0,2,QTR834,OTHH,VTBS
Wed 06:46:22,24.1353,67.5708,91.0,508.0,585.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,51.0,260.0,13260.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:46:52,24.1344,67.6497,91.0,508.0,585.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,260.0,7800.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:47:22,24.1335,67.7257,91.0,508.0,585.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,260.0,7800.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:47:52,24.1325,67.8033,91.0,508.0,585.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,260.0,7800.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:48:22,24.1315,67.8784,91.0,508.0,585.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,260.0,7800.0,0.0,2,QTR834,OTHH,VTBS
Wed 06:48:52,24.1304,67.9582,91.0,506.0,582.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
Wed 06:49:22,24.1294,68.0335,91.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 06:49:52,24.1283,68.1115,91.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 06:50:23,24.1271,68.1884,91.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,256.8888888888889,7963.555555555557,0.0,2,QTR834,OTHH,VTBS
Wed 06:50:53,24.1259,68.2639,91.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.8888888888889,7706.666666666668,0.0,2,QTR834,OTHH,VTBS
Wed 06:51:23,24.1247,68.3402,91.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 06:51:53,24.1234,68.417,91.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 06:52:23,24.1221,68.4938,91.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 06:52:53,24.1208,68.5697,91.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 06:53:23,24.1194,68.6467,91.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 06:53:53,24.118,68.7225,91.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 06:54:23,24.1166,68.7996,91.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 06:54:54,24.1155,68.8767,91.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,257.3333333333333,7977.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 06:55:24,24.1146,68.9523,91.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 06:55:54,24.1135,69.0291,91.0,502.0,578.0,11278.0,23.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.8888888888889,7706.666666666668,0.0,2,QTR834,OTHH,VTBS
Wed 06:56:25,24.1123,69.1064,91.0,503.0,579.0,11300.0,130.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,257.3333333333333,7977.333333333333,0.15801129204816616,2,QTR834,OTHH,VTBS
Wed 06:57:01,24.1108,69.1999,91.0,506.0,582.0,11422.0,166.0, FlightAware ADS-B  (BHJ / VABJ) ,36.0,258.6666666666667,9312.0,0.7506749448116617,2,QTR834,OTHH,VTBS
Wed 06:57:31,24.1095,69.2774,91.0,511.0,588.0,11483.0,183.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,261.3333333333333,7839.999999999999,0.4458007417130682,2,QTR834,OTHH,VTBS
Wed 06:58:01,24.1082,69.3554,91.0,510.0,587.0,11605.0,267.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,260.8888888888889,7826.666666666668,0.8931475558437834,2,QTR834,OTHH,VTBS
Wed 06:58:31,24.1069,69.4319,91.0,506.0,582.0,11750.0,244.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.6666666666667,7760.000000000001,1.0706664376026007,2,QTR834,OTHH,VTBS
Wed 06:59:01,24.1055,69.5086,91.0,506.0,582.0,11849.0,111.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.6666666666667,7760.000000000001,0.7309840274372986,2,QTR834,OTHH,VTBS
Wed 06:59:45,24.1034,69.6216,91.0,505.0,581.0,11887.0,29.0, FlightAware ADS-B  (BHJ / VABJ) ,44.0,258.22222222222223,11361.777777777777,0.19162878584674303,2,QTR834,OTHH,VTBS
Wed 07:00:21,24.1017,69.7136,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,36.0,257.77777777777777,9280.0,0.0,2,QTR834,OTHH,VTBS
Wed 07:00:51,24.1002,69.7896,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 07:01:21,24.0986,69.8669,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 07:01:52,24.0971,69.9426,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,257.77777777777777,7991.111111111111,0.0,2,QTR834,OTHH,VTBS
Wed 07:02:22,24.0954,70.02,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 07:02:52,24.0938,70.0958,91.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:03:22,24.0921,70.1737,91.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:03:53,24.0902,70.2534,92.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,258.6666666666667,8018.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:04:24,24.0884,70.3351,92.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,258.6666666666667,8018.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:04:59,24.0863,70.4215,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,35.0,258.22222222222223,9037.777777777777,0.0,2,QTR834,OTHH,VTBS
Wed 07:05:34,24.0841,70.51,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,35.0,258.22222222222223,9037.777777777777,0.0,2,QTR834,OTHH,VTBS
Wed 07:06:06,24.0821,70.5899,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,32.0,258.22222222222223,8263.111111111111,0.0,2,QTR834,OTHH,VTBS
Wed 07:06:41,24.0798,70.6798,92.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,35.0,257.77777777777777,9022.222222222223,0.0,2,QTR834,OTHH,VTBS
Wed 07:07:13,24.0777,70.762,92.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,32.0,257.77777777777777,8248.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 07:07:46,24.0754,70.8479,92.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,33.0,257.77777777777777,8506.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 07:08:17,24.0733,70.9255,92.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,257.77777777777777,7991.111111111111,0.0,2,QTR834,OTHH,VTBS
Wed 07:08:47,24.0712,71.0003,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:09:17,24.069,71.0787,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (JDH / VIJO) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:09:47,24.0669,71.1554,92.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
Wed 07:10:47,24.0624,71.3089,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (JDH / VIJO) ,60.0,258.22222222222223,15493.333333333334,0.0,2,QTR834,OTHH,VTBS
Wed 07:11:31,24.059,71.4217,92.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,44.0,257.77777777777777,11342.222222222223,0.0,2,QTR834,OTHH,VTBS
Wed 07:12:01,24.0568,71.4971,92.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,257.77777777777777,7733.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 07:12:31,24.0543,71.5748,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:13:01,24.052,71.6505,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:13:31,24.0494,71.729,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:14:01,24.0469,71.8058,92.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
Wed 07:14:32,24.0444,71.8834,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,258.22222222222223,8004.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 07:15:02,24.0418,71.9591,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:15:32,24.0392,72.0365,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:16:02,24.0365,72.1138,92.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.22222222222223,7746.666666666667,0.0,2,QTR834,OTHH,VTBS
Wed 07:16:32,24.0339,72.19,92.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
Wed 07:17:02,24.0311,72.2679,92.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
Wed 07:17:32,24.0283,72.3447,92.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,258.6666666666667,7760.000000000001,0.0,2,QTR834,OTHH,VTBS
